alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,0,1.5,0,0,0.0,1.4887350578323646,1.325823371888243,100632.97468978945,26042.92428256125,-637.9888777562988,-725.9836342955778,-1506.5656346193687,0.0,123805.36082567944,0.9,0.5,0.2,0.03708831405587855
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,1000,1.5,649,1000,0.649,0.05065768802396533,-0.0741766281097571,85701.0000000166,2054.859614608319,-1.051478228540583,16.259498087476015,-46.392882513308464,0.0,87724.67475197054,1e-12,1e-12,0.19901094424447952,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,2000,0.2,1331,2000,0.6655,0.30682609074546774,-0.0741766281097571,85701.0000000166,6463.260873391247,-1.051478228540583,45.309672512476894,-273.5466169344703,0.0,91934.97245075731,1e-12,1e-12,0.45517934696598195,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,3000,0.2,2211,3000,0.737,1.729255379649181,0.9100871014293557,93487.0605999305,24002.112080070212,-333.1732031917738,-866.9949109509407,-1147.783053871782,0.0,115141.22151198621,0.4692918843968559,0.5149718451442569,0.4406085720270378,0.4527363343045446
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,4000,0.2,3097,4000,0.77425,0.42183609025306645,0.023123801944585153,87315.31950987999,5067.859314513076,-69.91179255277852,0.33537064203337913,-204.15929744123565,0.0,92109.44310504108,0.09730043005534225,1e-12,0.393055017458048,0.07983389896219042
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,5000,0.2,3995,5000,0.799,0.3264795792930311,0.1703163789506767,85701.0000000166,3250.0927653599306,-1.051478228540583,6.252102073676788,-100.60054574503474,0.0,88855.69284347663,1e-12,0.24449300706143381,0.0472837688934625,0.18305605956064902
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,6000,0.2,4907,6000,0.8178333333333333,0.9518296635174112,0.14355671202829812,89313.4319156441,12719.18468690577,-155.14315318207375,-212.75093589644692,-567.0865518963825,0.0,101097.63596157498,0.2177333401390552,1e-12,0.3695646432141396,0.5128849363867305
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,7000,0.2,5798,7000,0.8282857142857143,0.3449795950706205,0.24522103581416832,85701.0000000166,4517.986736910972,-1.051478228540583,38.699088417292494,-153.86582587250618,0.0,90102.76852124382,1e-12,0.3193976639249254,0.0015463356921885385,0.1723888516760207
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,8000,0.2,6709,8000,0.838625,0.9499633094150072,-0.009324291833719474,85701.0000000166,15104.447054213912,-1.051478228540583,-324.5773242694802,-784.9835965298417,0.0,99694.83465520265,1e-12,0.06485233627703763,0.3567403256665141,0.6767239036939696
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,1,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,9000,0.2,7616,9000,0.8462222222222222,1.4185015188850307,0.2691617576308584,88525.63847807125,21764.877232554554,-121.53908446928882,-631.4662898644629,-1190.5497274301763,0.0,108346.96060886189,0.17025039775900933,0.17308798798360622,0.8142663932035343,0.40924999616239505
