alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,0,1.5,0,0,0.0,1.5696386657649284,1.3797591105099523,52283.62721099603,39999.36045381767,-80.41038487729455,-96.45973534526938,-194.7463582846497,0.0,91911.37118630648,0.9,0.5,0.2,0.010120444745023863
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,1000,1.5,658,1000,0.658,0.5379106635232983,0.4324039340484264,68894.11021203923,11118.208332630595,-40.446135900935666,1.0114273271596488,-38.18663189660381,0.0,79934.69720419946,0.45264482353747415,1e-12,1e-12,0.12574761896391964
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,2000,0.2,1337,2000,0.6685,1.7087818203919891,1.4235568520028528,48570.585790032725,46231.496005102505,-89.34383442223502,-76.93960567034098,-228.91098389796713,0.0,94406.88737114468,0.999999999999,0.4437977414939004,1e-12,0.30546585787818425
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,3000,0.2,2221,3000,0.7403333333333333,0.7011906211545622,0.2368538812480167,76154.96467130669,12119.936555303268,-22.976770598731896,-8.585852932122636,-31.3738406774414,0.0,88211.96476240167,0.25709477073706444,1e-12,0.281913769593387,0.2026638598032062
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,4000,0.2,3107,4000,0.77675,0.9160697812182563,0.5398513501971386,67726.9105051034,17763.929576981343,-43.25437812304245,-9.315027442924903,-61.54703044179483,0.0,85376.72364607698,0.48407996186731633,0.07601227781987,0.060837572498911384,0.3356217480122541
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,5000,0.2,3987,5000,0.7974,1.1302078084501808,0.9797591105099523,48570.585790032725,33204.32079184139,-89.34383442223502,1.2420094107221673,-181.55818418615175,0.0,81505.24657267645,0.999999999999,1e-12,0.038863146084222394,0.13182644134605379
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,6000,0.2,4885,6000,0.8141666666666667,1.3601952630947467,1.024345919061296,60069.90662349744,29210.32637830586,-61.67686526674736,-55.17890930655823,-116.99109662905109,0.0,89046.38613060093,0.6902991502205362,0.35428765833080755,0.1330602183780796,0.22303001514541887
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,7000,0.2,5764,7000,0.8234285714285714,1.6714096922274293,0.3822691082125751,76997.82630304362,38876.07374894886,-20.94887459466989,-93.68501497066535,-171.77673481704673,0.0,115587.4894276101,0.23439473763294016,0.16811526006968264,0.5209721647848764,0.7884093087200256
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,8000,0.2,6631,8000,0.828875,0.07876392561185414,0.08944667379012525,82934.84053526449,792.2863511100787,-6.664623201272159,-0.29277265253083123,-0.8891346585745102,0.0,83719.28035586218,0.07449848119362487,0.035189082086548105,0.009558141310776619,1e-12
Fe-1.15Cu_wt,CU,110,550.0,823.15,0.010120444745023863,4,0,0.0,1.0,45.59003049423073,CALPHAD_LSQ,False,9000,0.2,7520,9000,0.8355555555555556,1.7688161347133766,1.2514993882760046,56604.47013653316,43986.21033992778,-70.01458588378786,-112.42517951294195,-201.52327103096246,0.0,100206.71744003323,0.7836306295669354,0.48810964819911695,0.5375576359264198,1e-12
