alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,0,1.5,0,0,0.0,1.5644291790991862,1.3762861193994576,113849.39773962638,38282.20778215787,-137.99060594786272,-164.9929050014004,-333.66525968969125,0.0,151494.9567511453,0.9,0.5,0.2,0.011856940300271224
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,1000,1.5,583,1000,0.583,0.09268535184137472,0.11639923243991718,85701.00000003127,1794.7568569788814,-0.02207525274302466,0.9109989136390463,-5.298363030575906,0.0,87491.34741764047,1e-12,0.14011311303945964,1e-12,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,2000,0.2,1214,2000,0.607,0.28009000189631494,-0.023713880598542448,85701.00000003127,5912.158903165203,-0.02207525274302466,1.087093689942047,-31.424340386961212,0.0,91582.79958124671,1e-12,1e-12,1e-12,0.32751776309439984
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,3000,0.2,2065,3000,0.6883333333333334,0.5460996311824062,0.4017217510611534,93468.40572924324,8161.239247360522,-38.09378241299734,-11.074395958552447,-33.84748181459336,0.0,101546.62931641763,0.24835037578276392,0.1770852558789319,1e-12,0.1680917607207953
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,4000,0.2,2899,4000,0.72475,0.3021382194391567,0.16063531021669172,87048.29406394833,3005.0100240027446,-6.625796861785632,-5.502067413709228,-8.725997925563519,0.0,90032.45022575001,0.043077572967731424,0.14127161784950276,0.07753438549238281,0.0876824043306246
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,5000,0.2,3756,5000,0.7512,-0.026185976078848483,-0.023713880598542448,85701.00000003127,265.72882310261707,-0.02207525274302466,0.025740314762992007,-0.16011103318266412,0.0,85966.57237716274,1e-12,1e-12,0.02124178511923641,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,6000,0.2,4627,6000,0.7711666666666667,0.6679311763386324,0.2932204601059197,92170.07309931802,9396.895097438393,-31.73004381013043,-23.575771923186803,-38.65219892227542,0.0,101473.0101821008,0.20683826636391334,0.11009607434254878,0.25023311845049234,0.14819147838276284
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,7000,0.2,5473,7000,0.7818571428571428,0.8441733814564574,0.4491853106748339,85701.00000003127,17927.944757581496,-0.02207525274302466,4.948402189545311,-118.82291772885702,0.0,103515.04816682072,1e-12,0.47289919127437635,1e-12,0.4187019513811659
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,8000,0.2,6332,8000,0.7915,0.587177930889189,0.03225595504909482,87451.51243917708,10781.72050286462,-8.602159683365722,-13.751084166857355,-66.23125003120803,0.0,98144.64844816028,0.055969835648637264,1e-12,0.4549112622576071,0.12372459418302953
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,9000,0.2,7195,9000,0.7994444444444444,1.1684077208350099,0.536726603814758,91278.73441092987,20787.846435353316,-27.361173854323305,-92.4227941903505,-115.96823039777748,0.0,111830.82864784074,0.1783391373204153,0.38210134709488525,0.3775279401751075,0.2778670574456869
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,10000,0.2,8040,10000,0.804,0.9043778424239051,0.6088306909046006,94302.16707829578,14641.872651713584,-42.18043875995339,-50.77896016099027,-73.01346108736034,0.0,108778.06687000106,0.27500856148442887,0.3575360100207143,0.15340312189984937,0.16585791021999757
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,11000,0.2,8897,11000,0.8088181818181818,0.2864043833345622,-0.016061806190442635,85940.32626000064,5802.556357761358,-1.1951257670279491,1.1106059218763245,-31.121089752139675,0.0,91711.67700816471,0.007652074409099813,1e-12,1e-12,0.3261800701245473
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,1,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,12000,0.2,9761,12000,0.8134166666666667,0.9353447564174588,0.4617005192579467,93200.37248302106,15050.811909008175,-36.78002546310532,-55.60005667798075,-72.73928686230894,0.0,108086.06502302583,0.23978044140030458,0.2456339584581846,0.3288386584366353,0.16851945932341927
