alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,0,1.5,0,0,0.0,1.5750759655517317,1.3833839770344878,32419.698106038613,42142.65191461614,-5299.217856740004,-6378.488905549227,-12855.632142370865,0.0,50029.01111599465,0.9,0.5,0.2,0.008308011482756068
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,1000,1.5,698,1000,0.698,0.9800858585165018,0.9967018814800139,26499.553451213214,32907.83609517185,-5887.97392482817,-59.81858544528643,-11777.901363056693,0.0,41681.695673054914,0.999999999999,0.01331790444652603,1e-12,1e-12
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,2000,0.2,1382,2000,0.691,1.4298519676477364,1.231593013870478,38078.687695517314,36468.08647529728,-4736.433557654055,-4087.4800346271077,-10371.599587040573,0.0,55351.26099149285,0.8044112953420898,0.4437977414939004,1e-12,0.21487497674177028
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,3000,0.2,2276,3000,0.7586666666666667,1.5468500912907717,0.9957131973974687,26499.553451213214,43321.322719724514,-5887.97392482817,-969.8187596420067,-13595.241269405378,0.0,49367.84221706217,0.999999999999,0.012329220363980792,0.2791956157789359,0.2885573010798792
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,4000,0.2,3164,4000,0.791,1.661095982307645,0.7132824031574444,42653.222484145634,42070.23917163011,-4281.497863930745,-2604.308244597329,-11574.84987934446,0.0,66262.80566790323,0.7271406363413175,0.002757789781639014,0.5013475763375845,0.46308202577812807
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,5000,0.2,4046,5000,0.8092,1.2651326849809446,1.1461793615746303,26499.553451213214,36964.61416237131,-5887.97392482817,-1806.4475048129486,-12256.477605373382,0.0,43513.26857857003,0.999999999999,0.16279538454114237,1e-12,0.13556934637082627
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,6000,0.2,4948,6000,0.8246666666666667,3.145967848054645,1.76845187915964,26499.553451213214,92676.61131515009,-5887.97392482817,-20212.287360833107,-30620.78137131647,0.0,62455.12210938556,0.999999999999,0.785067902126152,0.592972859885438,0.8011591319750793
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,7000,0.2,5838,7000,0.834,2.7773074039571126,1.0441381747531318,26499.553451213214,86793.48010150628,-5887.97392482817,-10050.302454319359,-30168.044754314822,0.0,67186.71241925715,0.999999999999,0.06075419771964391,0.999999999999,0.7497852521704933
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,8000,0.2,6731,8000,0.841375,1.664102161585384,1.5343381135917036,26499.553451213214,48220.66814089473,-5887.97392482817,-6375.9884577538305,-15530.993141843266,0.0,46925.26606768268,0.999999999999,0.5509541365582157,1e-12,0.14638007095819228
Fe-Au_wt,AU,110,550.0,823.15,0.008308011482756068,4,0,0.0,1.0,2993.5207500000006,L0_literature,False,9000,0.2,7633,9000,0.8481111111111111,2.6376279519524686,1.8098295036190035,26499.553451213214,79314.84683735126,-5887.97392482817,-17796.621046529042,-27006.41570198702,0.0,55123.38961522025,0.999999999999,0.8264455265855157,0.7827475421152654,0.06166692918371189
