alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,18000,0.2,14864,18000,0.8257777777777778,0.6195047220524573,0.2757040530661301,92950.78163949211,8647.276017229993,-35.55666339911804,-15.077665294705412,-35.57219521058863,0.0,101511.8511328177,0.23180017334903164,0.06761776031764095,0.14709904235455099,0.22041550723231865
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,19000,0.2,15718,19000,0.8272631578947368,0.2523981806943289,0.1509095955232606,90429.86466249292,3153.448442522262,-23.200464139090023,-0.495972878815609,-10.218213228589859,0.0,93549.39845476869,0.1511978847112922,0.023425591412510882,0.1252024657706107,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,20000,0.2,16577,20000,0.82885,0.9954374465561766,0.6081216837811595,91624.14823245416,19238.559440155757,-29.054209382610406,-76.49826641288887,-118.20847063078516,0.0,110638.94672618364,0.18938319184342686,0.4424523725382751,0.4110296433745595,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,21000,0.2,17429,21000,0.829952380952381,0.38543112374639843,0.40914500434494083,91349.05601366509,6331.138946090954,-27.70585308954159,-11.888219837586968,-27.18058823899602,0.0,97613.42029858992,0.18058755810255442,0.25227132684292886,1e-12,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,22000,0.2,18280,22000,0.8309090909090909,0.4057690899333462,0.329968049070753,96762.75514408671,7380.554503383316,-54.24093766378921,1.5550723662564487,-39.19564112750659,0.0,104051.42814104499,0.35368192967029544,1e-12,1e-12,0.09951492146213561
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,23000,0.2,19148,23000,0.8325217391304348,0.8004338879432606,0.5435703722186968,95461.16069652072,13793.367375126101,-47.86121135919038,-21.037039794330713,-69.62398793153268,0.0,109116.00583256174,0.3120655288490053,0.25521872397023393,1e-12,0.2805773963241063
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,24000,0.2,19991,24000,0.8329583333333334,0.360479529636509,0.3841934102350514,93180.00420530443,5802.285594139798,-36.68019095830154,-10.659846695483129,-24.04260742135973,0.0,98910.90715436908,0.2391291982952964,0.16877809254029744,1e-12,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,25000,0.2,20861,25000,0.83444,0.8661121408163912,0.29076565548529126,90216.62911434789,14077.854802780404,-22.155296469451837,-48.53811122558122,-72.95076379134633,0.0,104150.8397456419,0.14438001908690606,0.17009951699892767,0.40948449545710564,0.18957587047453672
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,26000,0.2,21722,26000,0.8354615384615385,0.18019316828672796,0.19124331790956264,91651.95829212316,2629.200645862689,-29.190519559359082,-0.6679799278629864,-10.092699883433172,0.0,94241.2077386152,0.19027237402472272,0.02468482448538238,1e-12,0.012663730976707782
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,27000,0.2,22581,27000,0.8363333333333334,0.813037870903281,0.7724664719421013,88512.99078265441,18526.455012471637,-13.804964076322392,-28.259487845801964,-154.25616105004227,0.0,106843.12518215388,0.08990890805931005,0.7062714444833336,0.06428527956072208,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,28000,0.2,23450,28000,0.8375,0.1425609457970859,0.05864410521214627,85701.00000003127,1792.9798555882342,-0.02207525274302466,0.8816586820362574,-4.529828947640743,0.0,87490.30961010116,1e-12,0.08235798581168871,1e-12,0.10763072118448205
