alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,10000,0.2,8464,10000,0.8464,1.1044685164132322,0.15516512736501892,85701.0000000166,16478.3747761062,-1.051478228540583,-481.43054821060366,-823.2282490117291,0.0,100873.66450067192,1e-12,0.22934175547577604,0.6691374387659077,0.3543425783940627
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,11000,0.2,9356,11000,0.8505454545454545,0.4884533248986838,0.3193605946111808,87612.085509981,4938.419242500354,-82.57062491083539,-3.4359216291842247,-165.40708565741113,0.0,92299.09112028393,0.11518750833130084,0.2783497143916371,1e-12,0.2432693583982601
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,12000,0.2,10248,12000,0.854,0.04604392884569681,0.12022055695545392,85701.0000000166,1996.4579315925366,-1.051478228540583,15.736285593430202,-44.14115020656166,0.0,87668.00158876747,1e-12,0.194397185066211,1e-12,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,13000,0.2,11151,13000,0.8577692307692307,0.975552977837382,0.6170100034078738,90380.15912127,10485.878061558209,-200.64540365281917,-325.5870195434673,-420.3560941944899,0.0,99919.44866543743,0.28202855259476634,0.40915807892486455,0.2946113285062637,0.13810827403500156
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,14000,0.2,12028,14000,0.8591428571428571,1.054767973932194,0.35661549253169944,89467.66489806885,11707.332401261587,-161.72210585163032,-301.69906673328245,-482.19656942991674,0.0,100229.37955731561,0.2270294772586283,0.20376264338482827,0.32356193316125076,0.44876717635100094
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,15000,0.2,12924,15000,0.8616,0.7731862546287289,0.4619740451034254,91601.09076448277,9325.313382436118,-252.72538918626077,-126.48693561388562,-374.1422486279311,0.0,100173.0495734908,0.3556181816773064,0.18053249153787604,0.3853888376360606,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,16000,0.2,13823,16000,0.8639375,0.7871056254501395,-0.01879467535228669,86619.84657428955,15514.087005721802,-40.24574152870898,-29.887334338431764,-930.6021685036461,0.0,101133.19833564057,0.05538195275847041,1e-12,0.06436660871038466,0.8157103202037986
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,17000,0.2,14713,17000,0.8654705882352941,1.4725751225611619,0.6334383660887533,88773.64005295183,27127.316185960648,-132.1178244862684,-32.692650428408406,-1569.52563094739,0.0,114166.62013305041,0.18519828121243828,0.5224167129880721,1e-12,0.9133133845831657
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,18000,0.2,15593,18000,0.8662777777777778,1.330280714204945,0.08839351197582687,86689.62127097635,21498.171183470913,-43.22204672503113,-654.7106058598841,-1197.876883532764,0.0,106291.98291832958,0.05958750683438587,0.10298263325319809,0.7194348457506855,0.5966289845901898
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,19000,0.2,16482,19000,0.8674736842105263,0.37058804925205074,0.06396330536814596,85701.0000000166,3966.654223283165,-1.051478228540583,-48.716834849518875,-139.34706682151275,0.0,89478.5388434002,1e-12,0.13813993347890305,0.31797522350015933,0.06282614849550258
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,20000,0.2,17375,20000,0.86875,1.7297664402603488,1.0349640722112188,92985.31378066343,24899.125214771357,-311.77072154249976,-972.5925921789462,-1245.1509129136246,0.0,115354.92476879971,0.4390499273401549,0.670090772982821,0.4580161412671262,0.31096285489376074
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,21000,0.2,18263,21000,0.8696666666666667,0.7182297834663025,0.2685386203882009,86947.33671048963,9812.408617131468,-54.2151407579441,-157.34380407954131,-447.8053605245177,0.0,96100.38102225908,0.07512087736176609,0.2675943711381919,0.5238677911888587,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,22000,0.2,19152,22000,0.8705454545454545,0.28651718038624,-0.0741766281097571,85701.0000000166,6041.317768720197,-1.051478228540583,43.00658836138946,-248.21485703215276,0.0,91536.05802183748,1e-12,1e-12,0.43487043660675423,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,23000,0.2,20059,23000,0.8721304347826087,0.8524846450635106,0.4943276551945661,88593.5528998527,10509.2761677041,-124.43603789297399,-45.4718519585786,-450.3700476067024,0.0,98482.55113009855,0.1743438268514866,0.3941604564548366,0.011094777589375077,0.4212388403913266
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,24000,0.2,20958,24000,0.87325,0.8156875698557745,0.31191426348488804,85701.0000000166,12046.365632361667,-1.051478228540583,-250.04450583159283,-569.4062619258088,0.0,96926.86338639232,1e-12,0.38609089159564514,0.5363373642999323,0.041612570182711306
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,25000,0.2,21861,25000,0.87444,0.8419594085393656,0.6445758329108233,86031.40730041254,14248.027601917835,-15.14531183537864,-206.5447884219781,-756.0924676014658,0.0,99301.65233447154,0.019914751836179932,0.6988377091864004,0.27156020373929934,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,26000,0.2,22754,26000,0.8751538461538462,0.7180231042516535,0.10680023401839056,85701.0000000166,10747.859175122689,-1.051478228540583,-150.04863848385097,-541.5639761304313,0.0,95756.19508229647,1e-12,0.18097686212914765,0.6122926279186947,0.07310687042632535
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,27000,0.2,23658,27000,0.8762222222222222,1.3320900566284357,0.14919255969293052,86812.39479592137,22601.77430390398,-48.45906669955014,-588.1569965822317,-1309.8434509730967,0.0,107467.70958557047,0.0669874773504153,0.15638171045427232,0.8950140766265486,0.36206004842071365
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,28000,0.2,24576,28000,0.8777142857142857,1.7700333677545945,0.8060638963686073,87219.36584375998,28694.47795744237,-65.81879883671587,-956.5744490466055,-1579.06426353094,0.0,113312.3862897881,0.09151698203174766,0.7887235424486168,0.5062515220737742,0.5318945774239701
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,29000,0.2,25463,29000,0.8780344827586207,1.1777752815556015,0.42036005777660673,85701.0000000166,17170.73968859002,-1.051478228540583,-322.832426773763,-826.2299945390932,0.0,101721.62578906522,1e-12,0.4945366858873638,0.2692297853012396,0.5623620665895122
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,30000,0.2,26380,30000,0.8793333333333333,1.9171620841321757,0.8396002171450294,87538.98817139801,34041.48878978388,-79.45258930491234,-1363.7028979920601,-2006.5748767487378,0.0,118130.74659713618,0.11078168752786202,0.8029951577289245,0.8403367212867885,0.3114017738121151
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,31000,0.2,27274,31000,0.8798064516129033,0.8330314073799153,0.2565222913399118,87993.66857963077,12378.046671894448,-98.84740900242691,-135.03060339667468,-630.2630273429111,0.0,99507.57421178321,0.13818679474983636,0.19251212470183252,0.6506857441507606,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,32000,0.2,28180,32000,0.880625,1.1735597223386014,0.578292451563363,85701.0000000166,17359.82370921592,-1.051478228540583,-395.99711694456755,-852.7910158646998,0.0,101810.98409819472,1e-12,0.65246907967412,0.35159939539784646,0.31784450348914894
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,33000,0.2,29073,33000,0.881,1.4074825232211587,0.62393003601094,85701.0000000166,24372.70382827081,-1.051478228540583,-204.84017477803113,-1365.88652517894,0.0,108501.9256501019,1e-12,0.6981066641216971,0.15671770535557805,0.7010114099663977
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,34000,0.2,29963,34000,0.881264705882353,1.3208989849524697,0.2055085017418914,87201.27133872946,20926.16321001888,-65.04696073630909,-469.8697632557116,-1172.7841171739808,0.0,106419.73370758233,0.09042636576258153,0.18925876409106696,0.35078673350606826,0.8387803778162671
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,35000,0.2,30855,35000,0.8815714285714286,1.7162389959782915,0.5661122679932875,86942.96164639393,27133.591138454547,-54.02851829133906,-925.7402174067296,-1459.8755271361372,0.0,111636.90852201427,0.0748571776322968,0.5654317184727478,0.5317307328538501,0.692572623242911
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,36000,0.2,31748,36000,0.8818888888888889,0.21633560701357746,0.17076963025008485,85701.0000000166,2468.5020186271454,-1.051478228540583,-6.615753437803633,-74.76524990914314,0.0,88087.06953706825,1e-12,0.24494625836084194,0.10040107625478634,0.019341528620463365
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,37000,0.2,32635,37000,0.8820270270270271,1.3128195350287974,0.4030685502262339,88421.72941144924,20197.64357096422,-117.10674567575327,-530.9521506286388,-1120.0189148370455,0.0,106851.29517127202,0.1639874511693834,0.31325772716860756,0.8284215265704744,0.1555060863438463
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,38000,0.2,33534,38000,0.8824736842105263,0.005870708485298484,-0.05824315901982064,85965.3535079849,1162.2017509599923,-12.327725303664272,10.277087378680248,-20.54808546114712,0.0,87104.95653555875,0.01593346909093646,1e-12,0.13829049561587622,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,39000,0.2,34436,39000,0.8829743589743589,0.3076807757362267,-0.061939839638061454,85904.02157306513,4188.781132586464,-9.711554037142514,-10.667180660636289,-157.8799738863357,0.0,89914.54399706748,0.012236788472695645,1e-12,0.3502855203769166,0.09351172310912859
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,40000,0.2,35332,40000,0.8833,0.5567048955598056,0.07139683635300706,85701.0000000166,6251.284391112218,-1.051478228540583,-123.06644079481086,-240.19202139660504,0.0,91587.97445070886,1e-12,0.14557346446376415,0.39420409546925317,0.16528059184930244
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,41000,0.2,36219,41000,0.883390243902439,1.3955658569525307,1.1240942191474153,97280.79913191155,21908.627981140675,-494.9986820886324,-430.1979060435371,-1138.3821782777006,0.0,117125.84834664236,0.6979531800202473,0.5003176672389251,0.004831377459268593,0.3408168884576037
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,42000,0.2,37105,42000,0.883452380952381,1.1259426130153254,0.08850383077453122,85701.0000000166,18076.027734419982,-1.051478228540583,-408.463263009948,-964.8965913803805,0.0,102402.61640181771,1e-12,0.16268045888528834,0.36106433551186967,0.7505510748406815
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,43000,0.2,38006,43000,0.883860465116279,0.4901154125383718,0.15087375925176502,88746.37634090349,4002.802975680119,-130.95486525185186,-40.01303593088432,-132.18174820894365,0.0,92446.02966719194,0.18355500620338752,0.04149538116013462,0.1456941065612915,0.2677241748370724
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,44000,0.2,38906,44000,0.8842272727272728,0.5461655980913567,0.3949363478244001,90886.98777956888,4535.314544073221,-222.2646559171646,-76.94601847384665,-158.04694891850087,0.0,94965.04470033258,0.31257680906756163,0.15653616686859556,0.14254927324371922,0.08285660513499435
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,45000,0.2,39795,45000,0.8843333333333333,1.5776578782252846,-0.03457961306046869,85701.0000000166,32447.221767284263,-1.051478228540583,-995.6458888820935,-1990.776414611461,0.0,115160.74798557877,1e-12,0.03959701505028841,0.8669706388623365,0.8194434805351738
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,46000,0.2,40706,46000,0.8849130434782608,1.1031057882833628,0.6114350650620861,87445.45245491473,15177.708337411954,-75.46273550073828,-134.7544735054294,-758.0959612426363,0.0,101654.84762207788,0.10514397740687517,0.580467715766968,0.08913578881479656,0.4767115625182373
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,47000,0.2,41600,47000,0.8851063829787233,1.2081456035880935,0.9258233718882429,85701.0000000166,25093.226271281957,-1.051478228540583,-71.3800297003714,-1495.9803240112788,0.0,109225.81443935836,1e-12,0.999999999999,0.10721142188712365,0.249287437924484
